0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:22 +0700] "GET /new-web-ban-sach/views/admin/css-admin/css-admin.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:25 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:27 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 11308
0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:28 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:30 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 11308
0:0:0:0:0:0:0:1 - - [10/May/2023:11:39:40 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8801
0:0:0:0:0:0:0:1 - - [10/May/2023:11:39:43 +0700] "GET /new-jdbc15-03/admin-home?action=Product&idProduct=7 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [10/May/2023:11:39:43 +0700] "GET /new-web-ban-sach/views/admin/css-admin/css-admin.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [10/May/2023:11:39:45 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8801
0:0:0:0:0:0:0:1 - - [10/May/2023:11:40:48 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:40:50 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2322
0:0:0:0:0:0:0:1 - - [10/May/2023:11:40:52 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:40:54 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=12 HTTP/1.1" 200 2337
